,head,relation,tail,label
406,DB03010,CELL_DRUG,SW13,1
2672,DB04690,CELL_DRUG,SW13,1
3067,DB00570,CELL_DRUG,SW13,1
3648,DB01248,CELL_DRUG,SW13,1
4165,DB02010,CELL_DRUG,SW13,1
4652,DB01229,CELL_DRUG,SW13,1
5164,DB00441,CELL_DRUG,SW13,1
5654,DB00188,CELL_DRUG,SW13,1
6134,DB12731,CELL_DRUG,SW13,1
6708,DB00970,CELL_DRUG,SW13,1
6964,DB00541,CELL_DRUG,SW13,1
7774,DB00361,CELL_DRUG,SW13,1
9985,DB00307,CELL_DRUG,SW13,0
10978,DB00914,CELL_DRUG,SW13,0
12369,DB04769,CELL_DRUG,SW13,0
12831,DB06486,CELL_DRUG,SW13,0
13361,DB09054,CELL_DRUG,SW13,0
14299,DB08875,CELL_DRUG,SW13,0
15049,DB07794,CELL_DRUG,SW13,0
15516,DB05015,CELL_DRUG,SW13,0
16035,DB11363,CELL_DRUG,SW13,0
16999,DB12742,CELL_DRUG,SW13,0
17724,DB05913,CELL_DRUG,SW13,0
18252,DB12500,CELL_DRUG,SW13,0
18825,DB07080,CELL_DRUG,SW13,0
19690,DB13978,CELL_DRUG,SW13,0
20363,DB07859,CELL_DRUG,SW13,0
21677,DB00642,CELL_DRUG,SW13,0
22502,DB01700,CELL_DRUG,SW13,0
24364,DB07232,CELL_DRUG,SW13,0
25386,DB00480,CELL_DRUG,SW13,0
26097,DB05470,CELL_DRUG,SW13,0
26773,DB08828,CELL_DRUG,SW13,0
27987,DB00002,CELL_DRUG,SW13,0
29141,DB12332,CELL_DRUG,SW13,0
30531,DB01128,CELL_DRUG,SW13,0
31102,DB00515,CELL_DRUG,SW13,0
32467,DB04868,CELL_DRUG,SW13,0
33084,DB09074,CELL_DRUG,SW13,0
33856,DB06999,CELL_DRUG,SW13,0
35388,DB00544,CELL_DRUG,SW13,0
37937,DB11793,CELL_DRUG,SW13,0
39507,DB11760,CELL_DRUG,SW13,0
40128,DB08912,CELL_DRUG,SW13,0
40791,DB00853,CELL_DRUG,SW13,0
41478,DB08877,CELL_DRUG,SW13,0
42802,DB00531,CELL_DRUG,SW13,0
44404,DB01097,CELL_DRUG,SW13,0
45063,DB11689,CELL_DRUG,SW13,0
46535,DB00526,CELL_DRUG,SW13,0
47320,DB11752,CELL_DRUG,SW13,1
47841,DB00262,CELL_DRUG,SW13,0
48731,DB01073,CELL_DRUG,SW13,0
49391,DB01280,CELL_DRUG,SW13,0
49915,DB00947,CELL_DRUG,SW13,0
