,head,relation,tail,label
11,DB03010,CELL_DRUG,C-33-A,1
12,DB03010,CELL_DRUG,C-4-I,1
13,DB03010,CELL_DRUG,ME-180,1
63,DB03010,CELL_DRUG,SW756,1
210,DB03010,CELL_DRUG,Ca-Ski,1
223,DB03010,CELL_DRUG,DoTc2-4510,1
266,DB03010,CELL_DRUG,HT-3,1
504,DB03010,CELL_DRUG,CAL-39,1
525,DB03010,CELL_DRUG,SKG-IIIa,1
544,DB03010,CELL_DRUG,OMC-1,1
600,DB03010,CELL_DRUG,MS751,1
622,DB03010,CELL_DRUG,SISO,1
657,DB03010,CELL_DRUG,HeLa,1
901,DB06603,CELL_DRUG,C-33-A,1
1010,DB06603,CELL_DRUG,Ca-Ski,1
1042,DB06603,CELL_DRUG,HT-3,1
1216,DB06603,CELL_DRUG,SKG-IIIa,1
1226,DB06603,CELL_DRUG,OMC-1,1
1581,DB01248,CELL_DRUG,OMC-1,1
1745,DB06287,CELL_DRUG,ME-180,1
1876,DB06287,CELL_DRUG,CAL-39,1
2232,DB00997,CELL_DRUG,C-33-A,1
2233,DB00997,CELL_DRUG,ME-180,1
2264,DB00997,CELL_DRUG,Ca-Ski,1
2283,DB00997,CELL_DRUG,HT-3,1
2375,DB00997,CELL_DRUG,SISO,1
2508,DB04690,CELL_DRUG,C-33-A,1
2509,DB04690,CELL_DRUG,ME-180,1
2575,DB04690,CELL_DRUG,Ca-Ski,1
2603,DB04690,CELL_DRUG,HT-3,1
2712,DB04690,CELL_DRUG,CAL-39,1
2807,DB00570,CELL_DRUG,C-33-A,1
2808,DB00570,CELL_DRUG,C-4-I,1
2923,DB00570,CELL_DRUG,Ca-Ski,1
3128,DB00570,CELL_DRUG,CAL-39,1
3180,DB00570,CELL_DRUG,MS751,1
3192,DB00570,CELL_DRUG,SISO,1
3209,DB00570,CELL_DRUG,HeLa,1
3344,DB01248,CELL_DRUG,C-33-A,1
3345,DB01248,CELL_DRUG,C-4-I,1
3346,DB01248,CELL_DRUG,ME-180,1
3485,DB01248,CELL_DRUG,Ca-Ski,1
3496,DB01248,CELL_DRUG,DoTc2-4510,1
3526,DB01248,CELL_DRUG,HT-3,1
3721,DB01248,CELL_DRUG,CAL-39,1
3737,DB01248,CELL_DRUG,SiHa,1
3738,DB01248,CELL_DRUG,SKG-IIIa,1
3797,DB01248,CELL_DRUG,MS751,1
3814,DB01248,CELL_DRUG,SISO,1
3837,DB01248,CELL_DRUG,HeLa,1
3944,DB08916,CELL_DRUG,CAL-39,1
3955,DB02010,CELL_DRUG,C-4-I,1
4043,DB02010,CELL_DRUG,Ca-Ski,1
4220,DB02010,CELL_DRUG,CAL-39,1
4232,DB02010,CELL_DRUG,SKG-IIIa,1
4397,DB07101,CELL_DRUG,CAL-39,1
4418,DB01254,CELL_DRUG,CAL-39,1
4435,DB01229,CELL_DRUG,C-33-A,1
4529,DB01229,CELL_DRUG,Ca-Ski,1
4702,DB01229,CELL_DRUG,CAL-39,1
4745,DB01229,CELL_DRUG,MS751,1
4766,DB01229,CELL_DRUG,HeLa,1
4864,DB00877,CELL_DRUG,Ca-Ski,1
4976,DB00877,CELL_DRUG,CAL-39,1
4982,DB00877,CELL_DRUG,SKG-IIIa,1
5049,DB00441,CELL_DRUG,C-33-A,1
5111,DB00441,CELL_DRUG,HT-3,1
5191,DB00441,CELL_DRUG,CAL-39,1
5214,DB00441,CELL_DRUG,SISO,1
5312,DB00188,CELL_DRUG,C-33-A,1
5313,DB00188,CELL_DRUG,C-4-I,1
5314,DB00188,CELL_DRUG,ME-180,1
5364,DB00188,CELL_DRUG,SW756,1
5470,DB00188,CELL_DRUG,Ca-Ski,1
5483,DB00188,CELL_DRUG,DoTc2-4510,1
5518,DB00188,CELL_DRUG,HT-3,1
5743,DB00188,CELL_DRUG,CAL-39,1
5761,DB00188,CELL_DRUG,SiHa,1
5762,DB00188,CELL_DRUG,SKG-IIIa,1
5825,DB00188,CELL_DRUG,MS751,1
5843,DB00188,CELL_DRUG,SISO,1
5873,DB00188,CELL_DRUG,HeLa,1
5965,DB12731,CELL_DRUG,C-33-A,1
5966,DB12731,CELL_DRUG,ME-180,1
6039,DB12731,CELL_DRUG,Ca-Ski,1
6044,DB12731,CELL_DRUG,DoTc2-4510,1
6192,DB12731,CELL_DRUG,SKG-IIIa,1
6339,DB08911,CELL_DRUG,CAL-39,1
6555,DB00970,CELL_DRUG,C-33-A,1
6556,DB00970,CELL_DRUG,C-4-I,1
6557,DB00970,CELL_DRUG,ME-180,1
6742,DB00970,CELL_DRUG,CAL-39,1
6820,DB00541,CELL_DRUG,C-33-A,1
6996,DB00541,CELL_DRUG,CAL-39,1
7025,DB00541,CELL_DRUG,MS751,1
7030,DB00541,CELL_DRUG,SISO,1
7232,DB00970,CELL_DRUG,Ca-Ski,1
7239,DB00970,CELL_DRUG,DoTc2-4510,1
7258,DB00970,CELL_DRUG,HT-3,1
7389,DB00970,CELL_DRUG,SiHa,1
7390,DB00970,CELL_DRUG,SKG-IIIa,1
7432,DB00970,CELL_DRUG,MS751,1
7449,DB00970,CELL_DRUG,SISO,1
7468,DB00970,CELL_DRUG,HeLa,1
7570,DB00361,CELL_DRUG,C-33-A,1
7571,DB00361,CELL_DRUG,C-4-I,1
7659,DB00361,CELL_DRUG,Ca-Ski,1
7824,DB00361,CELL_DRUG,CAL-39,1
7864,DB00361,CELL_DRUG,MS751,1
7872,DB00361,CELL_DRUG,SISO,1
7966,DB00530,CELL_DRUG,OMC-1,0
8094,DB01268,CELL_DRUG,OMC-1,0
8127,DB00398,CELL_DRUG,OMC-1,0
8276,DB00619,CELL_DRUG,OMC-1,0
8330,DB08865,CELL_DRUG,OMC-1,0
8672,DB00205,CELL_DRUG,OMC-1,0
9004,DB06195,CELL_DRUG,OMC-1,0
9089,DB01259,CELL_DRUG,OMC-1,0
9237,DB00773,CELL_DRUG,SiHa,0
9238,DB00773,CELL_DRUG,SKG-IIIa,0
9438,DB01128,CELL_DRUG,SiHa,0
9439,DB01128,CELL_DRUG,SKG-IIIa,0
9557,DB00544,CELL_DRUG,OMC-1,0
9613,DB15399,CELL_DRUG,OMC-1,0
9651,DB06075,CELL_DRUG,OMC-1,0
9672,DB00307,CELL_DRUG,ME-180,0
9826,DB00307,CELL_DRUG,Ca-Ski,0
9869,DB00307,CELL_DRUG,HT-3,0
10053,DB00307,CELL_DRUG,CAL-39,0
10069,DB00307,CELL_DRUG,SiHa,0
10070,DB00307,CELL_DRUG,SKG-IIIa,0
10087,DB00307,CELL_DRUG,OMC-1,0
10130,DB00307,CELL_DRUG,MS751,0
10174,DB00307,CELL_DRUG,HeLa,0
10242,DB00290,CELL_DRUG,ME-180,0
10423,DB00290,CELL_DRUG,SiHa,0
10424,DB00290,CELL_DRUG,SKG-IIIa,0
10520,DB00914,CELL_DRUG,C-33-A,0
10521,DB00914,CELL_DRUG,C-4-I,0
10522,DB00914,CELL_DRUG,ME-180,0
10585,DB00914,CELL_DRUG,SW756,0
10743,DB00914,CELL_DRUG,Ca-Ski,0
10759,DB00914,CELL_DRUG,DoTc2-4510,0
10805,DB00914,CELL_DRUG,HT-3,0
11092,DB00914,CELL_DRUG,CAL-39,0
11116,DB00914,CELL_DRUG,SiHa,0
11117,DB00914,CELL_DRUG,SKG-IIIa,0
11140,DB00914,CELL_DRUG,OMC-1,0
11205,DB00914,CELL_DRUG,MS751,0
11232,DB00914,CELL_DRUG,SISO,0
11279,DB00914,CELL_DRUG,HeLa,0
11417,DB06589,CELL_DRUG,C-4-I,0
11418,DB06589,CELL_DRUG,ME-180,0
11554,DB06589,CELL_DRUG,Ca-Ski,0
11592,DB06589,CELL_DRUG,HT-3,0
11749,DB06589,CELL_DRUG,CAL-39,0
11761,DB06589,CELL_DRUG,SiHa,0
11762,DB06589,CELL_DRUG,SKG-IIIa,0
11774,DB06589,CELL_DRUG,OMC-1,0
11814,DB06589,CELL_DRUG,MS751,0
11959,DB04960,CELL_DRUG,HT-3,0
12023,DB04960,CELL_DRUG,SiHa,0
12024,DB04960,CELL_DRUG,SKG-IIIa,0
12166,DB08877,CELL_DRUG,OMC-1,0
12228,DB08142,CELL_DRUG,SW756,0
12298,DB08142,CELL_DRUG,SiHa,0
12299,DB08142,CELL_DRUG,SKG-IIIa,0
12411,DB04769,CELL_DRUG,C-4-I,0
12448,DB04769,CELL_DRUG,SW756,0
12544,DB04769,CELL_DRUG,HT-3,0
12676,DB04769,CELL_DRUG,SiHa,0
12677,DB04769,CELL_DRUG,SKG-IIIa,0
12691,DB04769,CELL_DRUG,OMC-1,0
12721,DB04769,CELL_DRUG,MS751,0
12732,DB04769,CELL_DRUG,SISO,0
12747,DB04769,CELL_DRUG,HeLa,0
12887,DB06486,CELL_DRUG,C-33-A,0
12888,DB06486,CELL_DRUG,C-4-I,0
12933,DB06486,CELL_DRUG,SW756,0
13012,DB06486,CELL_DRUG,DoTc2-4510,0
13036,DB06486,CELL_DRUG,HT-3,0
13181,DB06486,CELL_DRUG,SiHa,0
13182,DB06486,CELL_DRUG,SKG-IIIa,0
13193,DB06486,CELL_DRUG,OMC-1,0
13230,DB06486,CELL_DRUG,MS751,0
13255,DB06486,CELL_DRUG,HeLa,0
13442,DB09054,CELL_DRUG,C-33-A,0
13443,DB09054,CELL_DRUG,C-4-I,0
13444,DB09054,CELL_DRUG,ME-180,0
13502,DB09054,CELL_DRUG,SW756,0
13619,DB09054,CELL_DRUG,Ca-Ski,0
13634,DB09054,CELL_DRUG,DoTc2-4510,0
13670,DB09054,CELL_DRUG,HT-3,0
13877,DB09054,CELL_DRUG,CAL-39,0
13896,DB09054,CELL_DRUG,SiHa,0
13897,DB09054,CELL_DRUG,SKG-IIIa,0
13917,DB09054,CELL_DRUG,OMC-1,0
13970,DB09054,CELL_DRUG,MS751,0
13991,DB09054,CELL_DRUG,SISO,0
14016,DB09054,CELL_DRUG,HeLa,0
14102,DB08875,CELL_DRUG,C-4-I,0
14135,DB08875,CELL_DRUG,SW756,0
14235,DB08875,CELL_DRUG,HT-3,0
14357,DB08875,CELL_DRUG,SiHa,0
14358,DB08875,CELL_DRUG,SKG-IIIa,0
14386,DB08875,CELL_DRUG,MS751,0
14398,DB08875,CELL_DRUG,SISO,0
14421,DB08875,CELL_DRUG,HeLa,0
14476,DB12874,CELL_DRUG,SW756,0
14544,DB12874,CELL_DRUG,SiHa,0
14545,DB12874,CELL_DRUG,SKG-IIIa,0
14590,DB07794,CELL_DRUG,C-33-A,0
14591,DB07794,CELL_DRUG,C-4-I,0
14592,DB07794,CELL_DRUG,ME-180,0
14657,DB07794,CELL_DRUG,SW756,0
14816,DB07794,CELL_DRUG,Ca-Ski,0
14832,DB07794,CELL_DRUG,DoTc2-4510,0
14878,DB07794,CELL_DRUG,HT-3,0
15161,DB07794,CELL_DRUG,CAL-39,0
15186,DB07794,CELL_DRUG,SiHa,0
15187,DB07794,CELL_DRUG,SKG-IIIa,0
15211,DB07794,CELL_DRUG,OMC-1,0
15278,DB07794,CELL_DRUG,MS751,0
15305,DB07794,CELL_DRUG,SISO,0
15349,DB07794,CELL_DRUG,HeLa,0
15524,DB05015,CELL_DRUG,SiHa,0
